id|user_id|user_name|text|contributors|in_reply_to_status_id|favorite_count|coordinates|source|in_reply_to_screen_name|in_reply_to_user_id|is_retweet|retweet_count|geo|created_at|place
854780318146023424|707970614674329600|Jessica65864285|RT @attn: Donald Trump might be the best con man ever -- @billmaher https://t.co/r8uFthZWBj||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:34:43 +0000 2017|
854780330733187074|14836992|DRJOLT|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:34:46 +0000 2017|
854780335728537600|624328645|President_Nixxn|RT @attn: Donald Trump might be the best con man ever -- @billmaher https://t.co/r8uFthZWBj||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:34:47 +0000 2017|
854780340157599744|3235907851|deepaksview|@IndivisibleTeam @funder @TheRickWilson - you should start a #boycottexxon https://t.co/PeBWvGcqxK||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|IndivisibleTeam|810590628727914496|False|0||Wed Apr 19 19:34:48 +0000 2017|
854780341466402816|3312743661|zugbug16|RT @wikileaks: .@JulianAssange speaks on Trumps CIA director threat to end @Wikileaks https://t.co/xdQ5eOGh14||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:34:49 +0000 2017|
854780353684414467|3631431|czadd|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:34:52 +0000 2017|
854780354070282244|769032005531082753|Bosengood|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:34:52 +0000 2017|
854780354443345920|40602448|kaienergy|RT @McFaul: If the Trump administration approves this waiver, then all that tough talk last week about Russia was just that --||0||"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iS</a>"|||False|0||Wed Apr 19 19:34:52 +0000 2017|
854780366187630592|103319906|JehanneBening|"RT @TheRickWilson: ""Rex, I'm calling in my marker.""""Vlad, I hear you. I will transmit to Donald"" https://t.co/CLsMJhIZWz"||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:34:55 +0000 2017|
854780367869497348|451226590|mcdowell717|RT @attn: Donald Trump might be the best con man ever -- @billmaher https://t.co/r8uFthZWBj||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:34:55 +0000 2017|
854780372118364164|933127350|GothamKnowledge|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:34:56 +0000 2017|
854780372604813312|20212948|cabarnard|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:34:56 +0000 2017|
